Model,MDO3054
Firmware Version,1.30

Waveform Type,ANALOG,,,,,Waveform Type,ANALOG
Point Format,Y,,,,,Point Format,Y
Horizontal Units,s,,,,,Horizontal Units,s
Horizontal Scale,8e-07,,,,,Horizontal Scale,8e-07
Horizontal Delay,2.912e-06,,,,,Horizontal Delay,2.912e-06
Sample Interval,8e-10,,,,,Sample Interval,8e-10
Record Length,10000,,,,,Record Length,10000
Gating,0.0% to 100.0%,,,,,Gating,0.0% to 100.0%
Probe Attenuation,500,50,10,100,,Probe Attenuation,1
Vertical Units,V,V,A,A,,Vertical Units,Ws
Vertical Offset,0,0,0,0,,Vertical Offset,0
Vertical Scale,250,25,20,20,,Vertical Scale,0.0005
Vertical Position,1.98,1,-2,-3.92,,Vertical Position,-2.01364
,,,,,,,
,,,,,,,
,,,,,,,
Label,Vds,Vge,Isw,Il,,Label,Esw
TIME,CH1,CH2,CH3,CH4,,TIME,"MATH<INTG(CH1*CH3)>"
2.1256e-06,15,15,13.6,13.6,,2.1256e-06,0.000204632
2.1264e-06,15,16,14.4,14.4,,2.1264e-06,0.000204788
2.1272e-06,5,16,14.4,13.6,,2.1272e-06,0.000204866
2.1280e-06,15,16,14.4,12.8,,2.1280e-06,0.000205022
2.1288e-06,15,15,12.8,13.6,,2.1288e-06,0.000205179
2.1296e-06,15,16,13.6,12.8,,2.1296e-06,0.000205335
2.1304e-06,5,16,14.4,12.8,,2.1304e-06,0.000205413
2.1312e-06,5,16,14.4,14.4,,2.1312e-06,0.000205413
2.1320e-06,15,15,14.4,13.6,,2.1320e-06,0.000205647
2.1328e-06,5,15,14.4,12.8,,2.1328e-06,0.000205647
2.1336e-06,5,16,14.4,13.6,,2.1336e-06,0.000205725
2.1344e-06,5,16,13.6,13.6,,2.1344e-06,0.000205804
2.1352e-06,15,16,12.8,13.6,,2.1352e-06,0.00020596
2.1360e-06,15,16,14.4,13.6,,2.1360e-06,0.000206116
2.1368e-06,15,16,13.6,13.6,,2.1368e-06,0.000206272
2.1376e-06,15,16,14.4,12.8,,2.1376e-06,0.000206429
2.1384e-06,15,16,14.4,13.6,,2.1384e-06,0.000206663
2.1392e-06,5,15,13.6,13.6,,2.1392e-06,0.000206663
2.1400e-06,5,16,14.4,13.6,,2.1400e-06,0.000206741
2.1408e-06,15,17,13.6,13.6,,2.1408e-06,0.000206897
2.1416e-06,-5,16,13.6,12.8,,2.1416e-06,0.000206819
2.1424e-06,25,15,14.4,12.8,,2.1424e-06,0.000207132
2.1432e-06,25,16,14.4,13.6,,2.1432e-06,0.000207444
2.1440e-06,15,16,14.4,13.6,,2.1440e-06,0.0002076
2.1448e-06,5,16,14.4,14.4,,2.1448e-06,0.000207679
2.1456e-06,5,16,12.8,13.6,,2.1456e-06,0.000207679
2.1464e-06,15,15,14.4,12.8,,2.1464e-06,0.000207913
2.1472e-06,15,16,13.6,12.8,,2.1472e-06,0.000208069
2.1480e-06,15,16,13.6,13.6,,2.1480e-06,0.000208225
2.1488e-06,15,15,15.2,14.4,,2.1488e-06,0.000208382
2.1496e-06,15,16,13.6,13.6,,2.1496e-06,0.000208538
2.1504e-06,15,16,13.6,13.6,,2.1504e-06,0.000208694
2.1512e-06,15,17,14.4,13.6,,2.1512e-06,0.00020885
2.1520e-06,15,16,14.4,13.6,,2.1520e-06,0.000209085
2.1528e-06,15,16,14.4,12.8,,2.1528e-06,0.000209241
2.1536e-06,15,16,13.6,13.6,,2.1536e-06,0.000209397
2.1544e-06,25,15,14.4,13.6,,2.1544e-06,0.00020971
2.1552e-06,5,16,13.6,12.8,,2.1552e-06,0.00020971
2.1560e-06,25,15,14.4,13.6,,2.1560e-06,0.000210022
2.1568e-06,25,16,14.4,14.4,,2.1568e-06,0.000210335
2.1576e-06,15,16,14.4,12.8,,2.1576e-06,0.000210491
2.1584e-06,5,16,14.4,12.8,,2.1584e-06,0.000210569
2.1592e-06,5,16,15.2,14.4,,2.1592e-06,0.000210569
2.1600e-06,5,14,13.6,13.6,,2.1600e-06,0.000210647
2.1608e-06,5,15,13.6,13.6,,2.1608e-06,0.000210725
2.1616e-06,5,16,13.6,13.6,,2.1616e-06,0.000210804
2.1624e-06,15,16,13.6,13.6,,2.1624e-06,0.00021096
2.1632e-06,15,16,14.4,13.6,,2.1632e-06,0.000211116
2.1640e-06,5,16,14.4,14.4,,2.1640e-06,0.000211194
2.1648e-06,5,16,13.6,13.6,,2.1648e-06,0.000211194
2.1656e-06,5,15,14.4,13.6,,2.1656e-06,0.000211272
2.1664e-06,5,16,14.4,14.4,,2.1664e-06,0.00021135
2.1672e-06,15,16,13.6,13.6,,2.1672e-06,0.000211507
2.1680e-06,5,16,14.4,13.6,,2.1680e-06,0.000211585
2.1688e-06,5,16,14.4,13.6,,2.1688e-06,0.000211585
2.1696e-06,15,15,14.4,13.6,,2.1696e-06,0.000211819
2.1704e-06,5,16,15.2,13.6,,2.1704e-06,0.000211819
2.1712e-06,5,16,13.6,14.4,,2.1712e-06,0.000211897
2.1720e-06,5,16,13.6,13.6,,2.1720e-06,0.000211975
2.1728e-06,15,16,13.6,13.6,,2.1728e-06,0.000212132
2.1736e-06,15,15,13.6,14.4,,2.1736e-06,0.000212288
2.1744e-06,15,15,14.4,13.6,,2.1744e-06,0.000212444
2.1752e-06,5,16,14.4,14.4,,2.1752e-06,0.000212522
2.1760e-06,5,16,14.4,13.6,,2.1760e-06,0.0002126
2.1768e-06,5,16,14.4,13.6,,2.1768e-06,0.0002126
2.1776e-06,5,15,13.6,12.8,,2.1776e-06,0.000212679
2.1784e-06,5,16,14.4,13.6,,2.1784e-06,0.000212757
2.1792e-06,5,15,14.4,15.2,,2.1792e-06,0.000212757
2.1800e-06,15,15,14.4,13.6,,2.1800e-06,0.000212991
2.1808e-06,15,15,14.4,13.6,,2.1808e-06,0.000213147
2.1816e-06,25,16,14.4,14.4,,2.1816e-06,0.00021346
2.1824e-06,5,16,14.4,14.4,,2.1824e-06,0.00021346
2.1832e-06,5,16,14.4,14.4,,2.1832e-06,0.000213538
2.1840e-06,15,16,13.6,14.4,,2.1840e-06,0.000213694
2.1848e-06,5,15,14.4,13.6,,2.1848e-06,0.000213772
2.1856e-06,15,17,14.4,13.6,,2.1856e-06,0.000213929
2.1864e-06,15,16,14.4,13.6,,2.1864e-06,0.000214085
2.1872e-06,5,15,14.4,13.6,,2.1872e-06,0.000214163
2.1880e-06,15,16,14.4,13.6,,2.1880e-06,0.000214319
2.1888e-06,5,15,14.4,14.4,,2.1888e-06,0.000214397
2.1896e-06,15,15,14.4,13.6,,2.1896e-06,0.000214554
2.1904e-06,5,15,14.4,13.6,,2.1904e-06,0.000214632
2.1912e-06,15,16,14.4,14.4,,2.1912e-06,0.000214788
2.1920e-06,5,16,14.4,14.4,,2.1920e-06,0.000214866
2.1928e-06,15,16,15.2,13.6,,2.1928e-06,0.000215022
2.1936e-06,5,15,14.4,14.4,,2.1936e-06,0.0002151
2.1944e-06,5,16,13.6,13.6,,2.1944e-06,0.000215179
2.1952e-06,15,16,14.4,14.4,,2.1952e-06,0.000215335
2.1960e-06,15,16,15.2,14.4,,2.1960e-06,0.000215491
2.1968e-06,15,16,14.4,13.6,,2.1968e-06,0.000215647
2.1976e-06,5,17,14.4,13.6,,2.1976e-06,0.000215725
2.1984e-06,15,17,14.4,13.6,,2.1984e-06,0.000215882
2.1992e-06,15,15,14.4,14.4,,2.1992e-06,0.000216116
2.2000e-06,15,16,13.6,13.6,,2.2000e-06,0.000216272
2.2008e-06,15,15,14.4,14.4,,2.2008e-06,0.000216429
2.2016e-06,15,16,14.4,15.2,,2.2016e-06,0.000216585
2.2024e-06,5,15,15.2,13.6,,2.2024e-06,0.000216663
2.2032e-06,25,15,14.4,13.6,,2.2032e-06,0.000216975
2.2040e-06,15,15,14.4,13.6,,2.2040e-06,0.000217132
2.2048e-06,15,16,14.4,14.4,,2.2048e-06,0.000217288
2.2056e-06,15,15,14.4,13.6,,2.2056e-06,0.000217444
2.2064e-06,-5,14,14.4,14.4,,2.2064e-06,0.000217366
2.2072e-06,25,15,14.4,14.4,,2.2072e-06,0.000217679
2.2080e-06,15,15,14.4,13.6,,2.2080e-06,0.000217835
2.2088e-06,5,15,15.2,13.6,,2.2088e-06,0.000217913
2.2096e-06,25,15,14.4,13.6,,2.2096e-06,0.000218225
2.2104e-06,5,16,14.4,14.4,,2.2104e-06,0.000218304
2.2112e-06,15,16,15.2,14.4,,2.2112e-06,0.00021846
2.2120e-06,5,15,14.4,14.4,,2.2120e-06,0.000218538
2.2128e-06,5,16,13.6,13.6,,2.2128e-06,0.000218538
2.2136e-06,15,16,14.4,13.6,,2.2136e-06,0.000218772
2.2144e-06,5,17,14.4,14.4,,2.2144e-06,0.000218772
2.2152e-06,15,15,13.6,13.6,,2.2152e-06,0.000218929
2.2160e-06,5,16,14.4,13.6,,2.2160e-06,0.000219007
2.2168e-06,15,16,14.4,13.6,,2.2168e-06,0.000219163
2.2176e-06,15,15,15.2,13.6,,2.2176e-06,0.000219397
2.2184e-06,15,17,14.4,14.4,,2.2184e-06,0.000219554
2.2192e-06,15,17,14.4,13.6,,2.2192e-06,0.00021971
2.2200e-06,5,15,14.4,14.4,,2.2200e-06,0.000219788
2.2208e-06,15,15,15.2,14.4,,2.2208e-06,0.000219944
2.2216e-06,15,16,14.4,14.4,,2.2216e-06,0.0002201
2.2224e-06,15,16,14.4,14.4,,2.2224e-06,0.000220335
2.2232e-06,15,16,13.6,14.4,,2.2232e-06,0.000220491
2.2240e-06,5,16,15.2,14.4,,2.2240e-06,0.000220491
2.2248e-06,5,16,14.4,13.6,,2.2248e-06,0.000220569
2.2256e-06,5,17,15.2,14.4,,2.2256e-06,0.000220647
2.2264e-06,5,16,13.6,13.6,,2.2264e-06,0.000220725
2.2272e-06,15,16,14.4,13.6,,2.2272e-06,0.000220882
2.2280e-06,15,16,14.4,13.6,,2.2280e-06,0.000221038
2.2288e-06,15,15,14.4,14.4,,2.2288e-06,0.000221194
2.2296e-06,15,16,15.2,13.6,,2.2296e-06,0.000221429
2.2304e-06,5,15,14.4,14.4,,2.2304e-06,0.000221429
2.2312e-06,5,16,15.2,14.4,,2.2312e-06,0.000221507
2.2320e-06,5,15,14.4,13.6,,2.2320e-06,0.000221585
2.2328e-06,15,16,15.2,13.6,,2.2328e-06,0.000221741
2.2336e-06,5,16,14.4,13.6,,2.2336e-06,0.000221819
2.2344e-06,15,15,14.4,15.2,,2.2344e-06,0.000221975
2.2352e-06,15,16,14.4,14.4,,2.2352e-06,0.000222132
2.2360e-06,15,16,14.4,14.4,,2.2360e-06,0.000222366
2.2368e-06,15,16,15.2,13.6,,2.2368e-06,0.000222522
2.2376e-06,15,15,13.6,14.4,,2.2376e-06,0.000222679
2.2384e-06,5,17,15.2,13.6,,2.2384e-06,0.000222757
2.2392e-06,15,16,14.4,13.6,,2.2392e-06,0.000222913
2.2400e-06,15,16,15.2,14.4,,2.2400e-06,0.000223069
2.2408e-06,15,16,14.4,13.6,,2.2408e-06,0.000223304
2.2416e-06,5,16,15.2,14.4,,2.2416e-06,0.000223304
2.2424e-06,15,16,14.4,13.6,,2.2424e-06,0.000223538
2.2432e-06,15,16,14.4,14.4,,2.2432e-06,0.000223694
2.2440e-06,5,15,15.2,14.4,,2.2440e-06,0.000223772
2.2448e-06,5,16,14.4,14.4,,2.2448e-06,0.000223772
2.2456e-06,5,15,14.4,13.6,,2.2456e-06,0.00022385
2.2464e-06,5,15,15.2,15.2,,2.2464e-06,0.000223929
2.2472e-06,5,15,14.4,14.4,,2.2472e-06,0.000224007
2.2480e-06,5,16,14.4,14.4,,2.2480e-06,0.000224007
2.2488e-06,5,15,15.2,14.4,,2.2488e-06,0.000224085
2.2496e-06,5,15,14.4,13.6,,2.2496e-06,0.000224163
2.2504e-06,5,15,15.2,14.4,,2.2504e-06,0.000224241
2.2512e-06,5,16,14.4,14.4,,2.2512e-06,0.000224241
2.2520e-06,15,16,15.2,13.6,,2.2520e-06,0.000224475
2.2528e-06,15,16,14.4,15.2,,2.2528e-06,0.000224632
2.2536e-06,15,16,15.2,15.2,,2.2536e-06,0.000224788
2.2544e-06,5,17,15.2,15.2,,2.2544e-06,0.000224866
2.2552e-06,15,15,14.4,15.2,,2.2552e-06,0.000225022
2.2560e-06,5,16,14.4,14.4,,2.2560e-06,0.0002251
2.2568e-06,5,16,14.4,13.6,,2.2568e-06,0.000225179
2.2576e-06,5,16,15.2,15.2,,2.2576e-06,0.000225179
2.2584e-06,5,16,14.4,14.4,,2.2584e-06,0.000225257
2.2592e-06,5,16,14.4,14.4,,2.2592e-06,0.000225335
2.2600e-06,15,16,15.2,14.4,,2.2600e-06,0.000225491
2.2608e-06,5,16,14.4,14.4,,2.2608e-06,0.000225569
2.2616e-06,15,15,14.4,14.4,,2.2616e-06,0.000225725
2.2624e-06,5,15,15.2,15.2,,2.2624e-06,0.000225804
2.2632e-06,15,16,15.2,15.2,,2.2632e-06,0.00022596
2.2640e-06,15,16,15.2,14.4,,2.2640e-06,0.000226194
2.2648e-06,15,16,15.2,14.4,,2.2648e-06,0.00022635
2.2656e-06,25,16,14.4,14.4,,2.2656e-06,0.000226663
2.2664e-06,5,15,15.2,14.4,,2.2664e-06,0.000226663
2.2672e-06,5,16,15.2,15.2,,2.2672e-06,0.000226741
2.2680e-06,5,16,14.4,14.4,,2.2680e-06,0.000226819
2.2688e-06,15,16,14.4,14.4,,2.2688e-06,0.000226975
2.2696e-06,5,16,15.2,14.4,,2.2696e-06,0.000227054
2.2704e-06,5,16,15.2,14.4,,2.2704e-06,0.000227132
2.2712e-06,5,15,15.2,14.4,,2.2712e-06,0.000227132
2.2720e-06,5,15,15.2,13.6,,2.2720e-06,0.00022721
2.2728e-06,15,16,14.4,14.4,,2.2728e-06,0.000227366
2.2736e-06,15,16,14.4,13.6,,2.2736e-06,0.0002276
2.2744e-06,5,15,15.2,15.2,,2.2744e-06,0.0002276
2.2752e-06,5,15,14.4,15.2,,2.2752e-06,0.000227679
2.2760e-06,15,16,15.2,14.4,,2.2760e-06,0.000227913
2.2768e-06,5,16,14.4,15.2,,2.2768e-06,0.000227913
2.2776e-06,5,16,15.2,14.4,,2.2776e-06,0.000227991
2.2784e-06,15,15,16,13.6,,2.2784e-06,0.000228147
2.2792e-06,15,16,14.4,14.4,,2.2792e-06,0.000228382
2.2800e-06,15,16,14.4,14.4,,2.2800e-06,0.000228538
2.2808e-06,15,16,14.4,14.4,,2.2808e-06,0.000228694
2.2816e-06,5,14,15.2,14.4,,2.2816e-06,0.000228772
2.2824e-06,5,16,16,15.2,,2.2824e-06,0.00022885
2.2832e-06,5,15,15.2,14.4,,2.2832e-06,0.000228929
2.2840e-06,5,16,15.2,15.2,,2.2840e-06,0.000228929
2.2848e-06,5,16,15.2,15.2,,2.2848e-06,0.000229007
2.2856e-06,5,15,14.4,14.4,,2.2856e-06,0.000229085
2.2864e-06,15,16,15.2,15.2,,2.2864e-06,0.000229241
2.2872e-06,5,15,14.4,13.6,,2.2872e-06,0.000229319
2.2880e-06,5,16,14.4,14.4,,2.2880e-06,0.000229397
2.2888e-06,5,14,15.2,14.4,,2.2888e-06,0.000229397
2.2896e-06,5,16,16,14.4,,2.2896e-06,0.000229475
2.2904e-06,15,16,14.4,15.2,,2.2904e-06,0.000229632
2.2912e-06,15,16,14.4,14.4,,2.2912e-06,0.000229866
2.2920e-06,5,15,15.2,13.6,,2.2920e-06,0.000229866
2.2928e-06,15,15,14.4,14.4,,2.2928e-06,0.0002301
2.2936e-06,15,17,15.2,15.2,,2.2936e-06,0.000230257
2.2944e-06,5,15,15.2,15.2,,2.2944e-06,0.000230335
2.2952e-06,5,17,15.2,15.2,,2.2952e-06,0.000230413
2.2960e-06,5,17,15.2,13.6,,2.2960e-06,0.000230413
2.2968e-06,15,15,14.4,15.2,,2.2968e-06,0.000230647
2.2976e-06,5,16,14.4,14.4,,2.2976e-06,0.000230647
2.2984e-06,5,16,15.2,15.2,,2.2984e-06,0.000230725
2.2992e-06,5,16,15.2,14.4,,2.2992e-06,0.000230804
2.3000e-06,5,15,14.4,15.2,,2.3000e-06,0.000230882
2.3008e-06,5,16,14.4,14.4,,2.3008e-06,0.000230882
2.3016e-06,15,16,15.2,14.4,,2.3016e-06,0.000231116
2.3024e-06,5,16,14.4,14.4,,2.3024e-06,0.000231116
2.3032e-06,15,15,14.4,14.4,,2.3032e-06,0.00023135
2.3040e-06,5,16,15.2,14.4,,2.3040e-06,0.00023135
2.3048e-06,5,15,15.2,15.2,,2.3048e-06,0.000231429
2.3056e-06,15,16,15.2,14.4,,2.3056e-06,0.000231585
2.3064e-06,15,16,14.4,14.4,,2.3064e-06,0.000231819
2.3072e-06,15,17,14.4,14.4,,2.3072e-06,0.000231975
2.3080e-06,5,16,15.2,14.4,,2.3080e-06,0.000232054
2.3088e-06,5,17,14.4,14.4,,2.3088e-06,0.000232054
2.3096e-06,5,16,14.4,14.4,,2.3096e-06,0.000232132
2.3104e-06,15,16,15.2,15.2,,2.3104e-06,0.000232288
2.3112e-06,-5,15,15.2,15.2,,2.3112e-06,0.000232288
2.3120e-06,5,16,14.4,15.2,,2.3120e-06,0.000232288
2.3128e-06,15,15,14.4,15.2,,2.3128e-06,0.000232522
2.3136e-06,5,15,14.4,15.2,,2.3136e-06,0.000232522
2.3144e-06,15,16,15.2,14.4,,2.3144e-06,0.000232757
2.3152e-06,5,16,15.2,15.2,,2.3152e-06,0.000232757
2.3160e-06,15,15,15.2,14.4,,2.3160e-06,0.000232991
2.3168e-06,5,15,15.2,14.4,,2.3168e-06,0.000233069
2.3176e-06,5,15,15.2,15.2,,2.3176e-06,0.000233069
2.3184e-06,5,15,14.4,14.4,,2.3184e-06,0.000233147
2.3192e-06,5,16,14.4,14.4,,2.3192e-06,0.000233225
2.3200e-06,15,16,15.2,15.2,,2.3200e-06,0.000233382
2.3208e-06,15,15,14.4,14.4,,2.3208e-06,0.000233538
2.3216e-06,5,16,14.4,14.4,,2.3216e-06,0.000233616
2.3224e-06,15,16,14.4,14.4,,2.3224e-06,0.000233772
2.3232e-06,5,16,15.2,14.4,,2.3232e-06,0.00023385
2.3240e-06,15,16,15.2,15.2,,2.3240e-06,0.000234007
2.3248e-06,25,16,16,14.4,,2.3248e-06,0.000234397
2.3256e-06,25,15,16,14.4,,2.3256e-06,0.00023471
2.3264e-06,15,16,15.2,14.4,,2.3264e-06,0.000234866
2.3272e-06,15,17,15.2,14.4,,2.3272e-06,0.000235022
2.3280e-06,25,14,14.4,14.4,,2.3280e-06,0.000235335
2.3288e-06,15,16,15.2,15.2,,2.3288e-06,0.000235491
2.3296e-06,5,16,15.2,13.6,,2.3296e-06,0.000235569
2.3304e-06,5,16,16,15.2,,2.3304e-06,0.000235647
2.3312e-06,15,16,16,14.4,,2.3312e-06,0.000235804
2.3320e-06,5,16,15.2,14.4,,2.3320e-06,0.000235882
2.3328e-06,5,16,15.2,15.2,,2.3328e-06,0.00023596
2.3336e-06,15,16,15.2,15.2,,2.3336e-06,0.000236116
2.3344e-06,15,16,15.2,14.4,,2.3344e-06,0.00023635
2.3352e-06,5,16,15.2,15.2,,2.3352e-06,0.00023635
2.3360e-06,15,16,15.2,14.4,,2.3360e-06,0.000236585
2.3368e-06,15,15,14.4,14.4,,2.3368e-06,0.000236741
2.3376e-06,5,17,15.2,16,,2.3376e-06,0.000236819
2.3384e-06,15,16,15.2,14.4,,2.3384e-06,0.000236975
2.3392e-06,15,16,16,14.4,,2.3392e-06,0.00023721
2.3400e-06,15,16,14.4,15.2,,2.3400e-06,0.000237366
2.3408e-06,15,16,15.2,15.2,,2.3408e-06,0.000237522
2.3416e-06,5,15,15.2,15.2,,2.3416e-06,0.0002376
2.3424e-06,15,17,15.2,14.4,,2.3424e-06,0.000237757
2.3432e-06,15,16,16,15.2,,2.3432e-06,0.000237991
2.3440e-06,5,15,15.2,14.4,,2.3440e-06,0.000237991
2.3448e-06,15,16,15.2,15.2,,2.3448e-06,0.000238225
2.3456e-06,5,16,15.2,14.4,,2.3456e-06,0.000238304
2.3464e-06,15,16,16,14.4,,2.3464e-06,0.00023846
2.3472e-06,5,15,15.2,14.4,,2.3472e-06,0.000238538
2.3480e-06,25,16,15.2,14.4,,2.3480e-06,0.00023885
2.3488e-06,25,16,15.2,14.4,,2.3488e-06,0.000239163
2.3496e-06,5,16,15.2,15.2,,2.3496e-06,0.000239163
2.3504e-06,15,16,15.2,15.2,,2.3504e-06,0.000239397
2.3512e-06,15,17,15.2,14.4,,2.3512e-06,0.000239554
2.3520e-06,15,16,15.2,14.4,,2.3520e-06,0.00023971
2.3528e-06,5,16,16,14.4,,2.3528e-06,0.000239788
2.3536e-06,5,16,15.2,15.2,,2.3536e-06,0.000239866
2.3544e-06,5,15,15.2,15.2,,2.3544e-06,0.000239944
2.3552e-06,15,15,16,15.2,,2.3552e-06,0.0002401
2.3560e-06,15,16,15.2,14.4,,2.3560e-06,0.000240257
2.3568e-06,15,15,15.2,14.4,,2.3568e-06,0.000240491
2.3576e-06,15,16,15.2,14.4,,2.3576e-06,0.000240647
2.3584e-06,15,16,15.2,15.2,,2.3584e-06,0.000240804
2.3592e-06,5,16,15.2,16,,2.3592e-06,0.000240882
2.3600e-06,5,16,14.4,14.4,,2.3600e-06,0.00024096
2.3608e-06,15,17,16,15.2,,2.3608e-06,0.000241116
2.3616e-06,15,16,15.2,14.4,,2.3616e-06,0.00024135
2.3624e-06,15,15,15.2,14.4,,2.3624e-06,0.000241507
2.3632e-06,15,15,16,15.2,,2.3632e-06,0.000241741
2.3640e-06,15,14,15.2,15.2,,2.3640e-06,0.000241897
2.3648e-06,15,15,16.8,15.2,,2.3648e-06,0.000242132
2.3656e-06,5,15,15.2,15.2,,2.3656e-06,0.000242132
2.3664e-06,5,15,15.2,14.4,,2.3664e-06,0.00024221
2.3672e-06,15,16,15.2,16,,2.3672e-06,0.000242366
2.3680e-06,15,16,15.2,15.2,,2.3680e-06,0.0002426
2.3688e-06,25,16,16,15.2,,2.3688e-06,0.000242913
2.3696e-06,5,17,14.4,15.2,,2.3696e-06,0.000242991
2.3704e-06,15,15,15.2,14.4,,2.3704e-06,0.000243147
2.3712e-06,15,16,15.2,15.2,,2.3712e-06,0.000243304
2.3720e-06,5,17,14.4,14.4,,2.3720e-06,0.000243382
2.3728e-06,5,15,15.2,15.2,,2.3728e-06,0.00024346
2.3736e-06,5,16,16,15.2,,2.3736e-06,0.000243538
2.3744e-06,15,15,15.2,15.2,,2.3744e-06,0.000243694
2.3752e-06,15,16,15.2,15.2,,2.3752e-06,0.00024385
2.3760e-06,25,16,15.2,14.4,,2.3760e-06,0.000244163
2.3768e-06,5,16,15.2,15.2,,2.3768e-06,0.000244241
2.3776e-06,15,16,15.2,15.2,,2.3776e-06,0.000244397
2.3784e-06,15,16,15.2,14.4,,2.3784e-06,0.000244632
2.3792e-06,5,15,15.2,15.2,,2.3792e-06,0.000244632
2.3800e-06,15,15,15.2,15.2,,2.3800e-06,0.000244866
2.3808e-06,15,17,15.2,16,,2.3808e-06,0.000245022
2.3816e-06,15,16,16,15.2,,2.3816e-06,0.000245179
2.3824e-06,15,16,15.2,15.2,,2.3824e-06,0.000245413
2.3832e-06,5,16,15.2,15.2,,2.3832e-06,0.000245491
2.3840e-06,15,15,14.4,16,,2.3840e-06,0.000245647
2.3848e-06,25,15,15.2,15.2,,2.3848e-06,0.00024596
2.3856e-06,25,15,15.2,15.2,,2.3856e-06,0.000246272
2.3864e-06,15,16,15.2,15.2,,2.3864e-06,0.000246429
2.3872e-06,25,16,15.2,15.2,,2.3872e-06,0.000246741
2.3880e-06,25,16,16,15.2,,2.3880e-06,0.000247054
2.3888e-06,15,16,15.2,14.4,,2.3888e-06,0.00024721
2.3896e-06,15,15,15.2,15.2,,2.3896e-06,0.000247444
2.3904e-06,15,16,15.2,15.2,,2.3904e-06,0.0002476
2.3912e-06,15,15,15.2,15.2,,2.3912e-06,0.000247757
2.3920e-06,5,16,15.2,15.2,,2.3920e-06,0.000247835
2.3928e-06,15,16,16,15.2,,2.3928e-06,0.000247991
2.3936e-06,15,17,16,15.2,,2.3936e-06,0.000248225
2.3944e-06,5,16,15.2,16,,2.3944e-06,0.000248304
2.3952e-06,5,17,16,15.2,,2.3952e-06,0.000248382
2.3960e-06,5,15,16,15.2,,2.3960e-06,0.000248382
2.3968e-06,15,15,15.2,15.2,,2.3968e-06,0.000248616
2.3976e-06,15,16,16,15.2,,2.3976e-06,0.000248772
2.3984e-06,15,16,16,15.2,,2.3984e-06,0.000249007
2.3992e-06,15,16,15.2,14.4,,2.3992e-06,0.000249163
2.4000e-06,15,15,15.2,16,,2.4000e-06,0.000249319
2.4008e-06,15,16,15.2,16,,2.4008e-06,0.000249554
2.4016e-06,5,16,16.8,15.2,,2.4016e-06,0.000249554
2.4024e-06,15,16,15.2,15.2,,2.4024e-06,0.000249788
2.4032e-06,15,16,15.2,16,,2.4032e-06,0.000249944
2.4040e-06,15,17,16,15.2,,2.4040e-06,0.000250179
2.4048e-06,5,15,16,15.2,,2.4048e-06,0.000250179
2.4056e-06,15,16,16,15.2,,2.4056e-06,0.000250413
2.4064e-06,5,16,16,14.4,,2.4064e-06,0.000250491
2.4072e-06,5,16,15.2,15.2,,2.4072e-06,0.000250491
2.4080e-06,15,16,16,15.2,,2.4080e-06,0.000250725
2.4088e-06,5,15,16,14.4,,2.4088e-06,0.000250804
2.4096e-06,5,16,15.2,15.2,,2.4096e-06,0.000250882
2.4104e-06,5,16,16,15.2,,2.4104e-06,0.000250882
2.4112e-06,5,16,16,15.2,,2.4112e-06,0.00025096
2.4120e-06,5,16,15.2,15.2,,2.4120e-06,0.000251038
2.4128e-06,25,16,16.8,15.2,,2.4128e-06,0.00025135
2.4136e-06,5,16,16,15.2,,2.4136e-06,0.000251429
2.4144e-06,5,16,16,15.2,,2.4144e-06,0.000251507
2.4152e-06,5,16,16,15.2,,2.4152e-06,0.000251585
2.4160e-06,15,17,15.2,15.2,,2.4160e-06,0.000251741
2.4168e-06,25,17,16,15.2,,2.4168e-06,0.000252054
2.4176e-06,5,16,15.2,15.2,,2.4176e-06,0.000252132
2.4184e-06,5,16,16.8,16,,2.4184e-06,0.00025221
2.4192e-06,5,16,16,14.4,,2.4192e-06,0.000252288
2.4200e-06,15,17,16,15.2,,2.4200e-06,0.000252444
2.4208e-06,5,16,16,15.2,,2.4208e-06,0.000252522
2.4216e-06,15,16,16,15.2,,2.4216e-06,0.000252679
2.4224e-06,-5,16,15.2,16,,2.4224e-06,0.000252679
2.4232e-06,15,16,16,16,,2.4232e-06,0.000252835
2.4240e-06,5,15,16,15.2,,2.4240e-06,0.000252913
2.4248e-06,5,16,16,16,,2.4248e-06,0.000252991
2.4256e-06,15,16,16,16,,2.4256e-06,0.000253147
2.4264e-06,5,15,15.2,15.2,,2.4264e-06,0.000253225
2.4272e-06,15,16,16.8,16,,2.4272e-06,0.000253382
2.4280e-06,15,16,16,15.2,,2.4280e-06,0.000253616
2.4288e-06,15,15,16,15.2,,2.4288e-06,0.000253772
2.4296e-06,15,16,16,16,,2.4296e-06,0.000254007
2.4304e-06,25,16,16,15.2,,2.4304e-06,0.000254319
2.4312e-06,15,16,16,15.2,,2.4312e-06,0.000254475
2.4320e-06,5,16,16,14.4,,2.4320e-06,0.000254554
2.4328e-06,5,15,15.2,15.2,,2.4328e-06,0.000254632
2.4336e-06,15,16,16,15.2,,2.4336e-06,0.000254788
2.4344e-06,15,16,15.2,15.2,,2.4344e-06,0.000255022
2.4352e-06,15,16,16.8,16,,2.4352e-06,0.000255179
2.4360e-06,25,16,16.8,15.2,,2.4360e-06,0.000255569
