Model,MDO3054
Firmware Version,1.30

Waveform Type,ANALOG,,,,,Waveform Type,ANALOG
Point Format,Y,,,,,Point Format,Y
Horizontal Units,s,,,,,Horizontal Units,s
Horizontal Scale,8e-07,,,,,Horizontal Scale,8e-07
Horizontal Delay,2.964e-06,,,,,Horizontal Delay,2.964e-06
Sample Interval,8e-10,,,,,Sample Interval,8e-10
Record Length,10000,,,,,Record Length,10000
Gating,0.0% to 100.0%,,,,,Gating,0.0% to 100.0%
Probe Attenuation,500,50,10,100,,Probe Attenuation,1
Vertical Units,V,V,A,A,,Vertical Units,Ws
Vertical Offset,0,0,0,0,,Vertical Offset,0
Vertical Scale,500,25,20,20,,Vertical Scale,0.001
Vertical Position,1.98,0.4,-2,-3.92,,Vertical Position,-1.78835
,,,,,,,
,,,,,,,
,,,,,,,
Label,Vds,Vge,Isw,Il,,Label,Esw
TIME,CH1,CH2,CH3,CH4,,TIME,"MATH<INTG(CH1*CH3)>"
5.0352e-06,10,16,42.4,42.4,,5.0352e-06,0.00208273
5.0360e-06,10,16,42.4,42.4,,5.0360e-06,0.00208304
5.0368e-06,30,16,42.4,43.2,,5.0368e-06,0.00208413
5.0376e-06,30,16,42.4,42.4,,5.0376e-06,0.00208507
5.0384e-06,10,16,43.2,42.4,,5.0384e-06,0.00208554
5.0392e-06,10,16,42.4,43.2,,5.0392e-06,0.00208585
5.0400e-06,10,16,43.2,42.4,,5.0400e-06,0.00208616
5.0408e-06,-10,16,42.4,43.2,,5.0408e-06,0.00208585
5.0416e-06,10,15,42.4,44,,5.0416e-06,0.00208616
5.0424e-06,-10,16,41.6,41.6,,5.0424e-06,0.00208585
5.0432e-06,-10,16,42.4,42.4,,5.0432e-06,0.00208554
5.0440e-06,10,16,42.4,43.2,,5.0440e-06,0.00208585
5.0448e-06,10,15,42.4,42.4,,5.0448e-06,0.00208616
5.0456e-06,-10,16,42.4,42.4,,5.0456e-06,0.00208585
5.0464e-06,10,16,43.2,42.4,,5.0464e-06,0.00208616
5.0472e-06,10,16,41.6,43.2,,5.0472e-06,0.00208648
5.0480e-06,10,15,41.6,42.4,,5.0480e-06,0.00208679
5.0488e-06,10,16,42.4,42.4,,5.0488e-06,0.0020871
5.0496e-06,10,17,41.6,42.4,,5.0496e-06,0.00208757
5.0504e-06,-10,15,43.2,43.2,,5.0504e-06,0.0020871
5.0512e-06,10,17,42.4,43.2,,5.0512e-06,0.00208757
5.0520e-06,10,16,42.4,42.4,,5.0520e-06,0.00208788
5.0528e-06,-10,15,41.6,41.6,,5.0528e-06,0.00208757
5.0536e-06,-10,16,43.2,43.2,,5.0536e-06,0.0020871
5.0544e-06,30,16,43.2,43.2,,5.0544e-06,0.0020882
5.0552e-06,10,15,42.4,42.4,,5.0552e-06,0.00208851
5.0560e-06,10,16,43.2,42.4,,5.0560e-06,0.00208882
5.0568e-06,-10,16,42.4,43.2,,5.0568e-06,0.00208851
5.0576e-06,-30,15,42.4,43.2,,5.0576e-06,0.00208757
5.0584e-06,10,15,41.6,43.2,,5.0584e-06,0.00208788
5.0592e-06,10,16,42.4,43.2,,5.0592e-06,0.0020882
5.0600e-06,10,17,43.2,43.2,,5.0600e-06,0.00208851
5.0608e-06,10,16,43.2,43.2,,5.0608e-06,0.00208882
5.0616e-06,-10,15,43.2,44,,5.0616e-06,0.00208851
5.0624e-06,10,17,42.4,43.2,,5.0624e-06,0.00208882
5.0632e-06,10,15,43.2,42.4,,5.0632e-06,0.00208929
5.0640e-06,-10,16,42.4,44,,5.0640e-06,0.00208882
5.0648e-06,10,16,42.4,43.2,,5.0648e-06,0.00208929
5.0656e-06,-10,15,42.4,43.2,,5.0656e-06,0.00208882
5.0664e-06,10,15,43.2,43.2,,5.0664e-06,0.00208929
5.0672e-06,-10,15,42.4,44,,5.0672e-06,0.00208882
5.0680e-06,10,15,42.4,44,,5.0680e-06,0.00208929
5.0688e-06,10,16,42.4,44,,5.0688e-06,0.0020896
5.0696e-06,-10,15,42.4,43.2,,5.0696e-06,0.00208929
5.0704e-06,-10,17,42.4,43.2,,5.0704e-06,0.00208882
5.0712e-06,-10,16,43.2,43.2,,5.0712e-06,0.00208851
5.0720e-06,10,16,43.2,44,,5.0720e-06,0.00208882
5.0728e-06,10,15,42.4,43.2,,5.0728e-06,0.00208929
5.0736e-06,10,15,43.2,43.2,,5.0736e-06,0.0020896
5.0744e-06,10,15,41.6,44,,5.0744e-06,0.00208991
5.0752e-06,10,15,41.6,43.2,,5.0752e-06,0.00209023
5.0760e-06,10,16,42.4,43.2,,5.0760e-06,0.00209054
5.0768e-06,-10,15,42.4,43.2,,5.0768e-06,0.00209023
5.0776e-06,10,16,42.4,43.2,,5.0776e-06,0.00209054
5.0784e-06,-10,17,43.2,43.2,,5.0784e-06,0.00209023
5.0792e-06,10,15,43.2,43.2,,5.0792e-06,0.00209054
5.0800e-06,10,15,43.2,43.2,,5.0800e-06,0.00209085
5.0808e-06,-10,15,42.4,43.2,,5.0808e-06,0.00209054
5.0816e-06,10,15,44,44.8,,5.0816e-06,0.00209101
5.0824e-06,30,16,43.2,43.2,,5.0824e-06,0.00209195
5.0832e-06,10,16,42.4,44,,5.0832e-06,0.00209226
5.0840e-06,10,15,42.4,43.2,,5.0840e-06,0.00209273
5.0848e-06,30,16,42.4,43.2,,5.0848e-06,0.00209366
5.0856e-06,30,15,43.2,43.2,,5.0856e-06,0.00209476
5.0864e-06,30,16,43.2,44,,5.0864e-06,0.0020957
5.0872e-06,30,16,43.2,44,,5.0872e-06,0.00209679
5.0880e-06,10,15,43.2,44,,5.0880e-06,0.0020971
5.0888e-06,10,15,43.2,44,,5.0888e-06,0.00209741
5.0896e-06,10,16,42.4,44,,5.0896e-06,0.00209788
5.0904e-06,10,16,43.2,43.2,,5.0904e-06,0.0020982
5.0912e-06,10,16,43.2,44,,5.0912e-06,0.00209851
5.0920e-06,10,17,43.2,42.4,,5.0920e-06,0.00209882
5.0928e-06,-10,15,43.2,42.4,,5.0928e-06,0.00209851
5.0936e-06,10,16,42.4,43.2,,5.0936e-06,0.00209882
5.0944e-06,10,15,43.2,44,,5.0944e-06,0.00209913
5.0952e-06,-10,16,43.2,44,,5.0952e-06,0.00209882
5.0960e-06,10,15,42.4,43.2,,5.0960e-06,0.00209913
5.0968e-06,10,16,42.4,44,,5.0968e-06,0.0020996
5.0976e-06,-10,16,42.4,43.2,,5.0976e-06,0.00209913
5.0984e-06,10,16,42.4,43.2,,5.0984e-06,0.0020996
5.0992e-06,-10,16,42.4,42.4,,5.0992e-06,0.00209913
5.1000e-06,10,15,43.2,43.2,,5.1000e-06,0.0020996
5.1008e-06,-10,16,42.4,44,,5.1008e-06,0.00209913
5.1016e-06,10,16,43.2,42.4,,5.1016e-06,0.0020996
5.1024e-06,10,15,43.2,43.2,,5.1024e-06,0.00209991
5.1032e-06,10,16,43.2,44,,5.1032e-06,0.00210023
5.1040e-06,10,16,43.2,44,,5.1040e-06,0.00210054
5.1048e-06,10,14,43.2,43.2,,5.1048e-06,0.00210085
5.1056e-06,10,15,43.2,44,,5.1056e-06,0.00210132
5.1064e-06,30,16,44,43.2,,5.1064e-06,0.00210226
5.1072e-06,10,16,43.2,44,,5.1072e-06,0.00210273
5.1080e-06,10,15,42.4,44,,5.1080e-06,0.00210304
5.1088e-06,30,16,42.4,44,,5.1088e-06,0.00210398
5.1096e-06,-10,16,43.2,44,,5.1096e-06,0.00210366
5.1104e-06,-10,16,43.2,41.6,,5.1104e-06,0.00210335
5.1112e-06,10,16,43.2,44,,5.1112e-06,0.00210366
5.1120e-06,30,15,43.2,44,,5.1120e-06,0.00210476
5.1128e-06,-10,16,42.4,44,,5.1128e-06,0.00210445
5.1136e-06,10,15,44,43.2,,5.1136e-06,0.00210476
5.1144e-06,30,16,43.2,44,,5.1144e-06,0.0021057
5.1152e-06,10,16,44,44,,5.1152e-06,0.00210616
5.1160e-06,10,16,43.2,43.2,,5.1160e-06,0.00210648
5.1168e-06,10,15,43.2,43.2,,5.1168e-06,0.00210679
5.1176e-06,10,15,43.2,44,,5.1176e-06,0.0021071
5.1184e-06,10,15,43.2,44,,5.1184e-06,0.00210757
5.1192e-06,10,15,43.2,43.2,,5.1192e-06,0.00210788
5.1200e-06,10,15,43.2,43.2,,5.1200e-06,0.0021082
5.1208e-06,30,16,44,44,,5.1208e-06,0.00210929
5.1216e-06,10,15,43.2,43.2,,5.1216e-06,0.0021096
5.1224e-06,10,15,43.2,42.4,,5.1224e-06,0.00210991
5.1232e-06,10,16,43.2,43.2,,5.1232e-06,0.00211023
5.1240e-06,10,15,43.2,43.2,,5.1240e-06,0.0021107
5.1248e-06,-10,16,43.2,44,,5.1248e-06,0.00211023
5.1256e-06,30,16,44,44,,5.1256e-06,0.00211132
5.1264e-06,30,15,44,43.2,,5.1264e-06,0.00211241
5.1272e-06,10,14,44,44,,5.1272e-06,0.00211273
5.1280e-06,10,16,44,43.2,,5.1280e-06,0.00211304
5.1288e-06,10,16,43.2,44,,5.1288e-06,0.00211351
5.1296e-06,-10,15,43.2,44.8,,5.1296e-06,0.00211304
5.1304e-06,10,15,42.4,43.2,,5.1304e-06,0.00211351
5.1312e-06,10,16,44,44.8,,5.1312e-06,0.00211382
5.1320e-06,10,15,43.2,43.2,,5.1320e-06,0.00211413
5.1328e-06,10,15,43.2,43.2,,5.1328e-06,0.00211445
5.1336e-06,10,16,44,43.2,,5.1336e-06,0.00211476
5.1344e-06,10,17,44,44,,5.1344e-06,0.00211523
5.1352e-06,10,15,43.2,44,,5.1352e-06,0.00211554
5.1360e-06,10,16,44,44,,5.1360e-06,0.00211585
5.1368e-06,10,16,44,43.2,,5.1368e-06,0.00211616
5.1376e-06,50,15,43.2,44,,5.1376e-06,0.00211804
5.1384e-06,-10,15,43.2,44,,5.1384e-06,0.00211757
5.1392e-06,-10,15,42.4,43.2,,5.1392e-06,0.00211726
5.1400e-06,10,16,42.4,43.2,,5.1400e-06,0.00211757
5.1408e-06,30,15,43.2,43.2,,5.1408e-06,0.00211866
5.1416e-06,10,15,42.4,43.2,,5.1416e-06,0.00211898
5.1424e-06,-10,15,44,43.2,,5.1424e-06,0.00211866
5.1432e-06,-10,15,43.2,44,,5.1432e-06,0.00211835
5.1440e-06,-10,15,43.2,43.2,,5.1440e-06,0.00211788
5.1448e-06,10,15,44,44,,5.1448e-06,0.00211835
5.1456e-06,10,15,43.2,44,,5.1456e-06,0.00211866
5.1464e-06,10,15,43.2,44,,5.1464e-06,0.00211898
5.1472e-06,-10,15,44,44,,5.1472e-06,0.00211866
5.1480e-06,10,16,43.2,43.2,,5.1480e-06,0.00211898
5.1488e-06,-10,15,43.2,44,,5.1488e-06,0.00211866
5.1496e-06,10,16,43.2,44,,5.1496e-06,0.00211898
5.1504e-06,10,16,43.2,43.2,,5.1504e-06,0.00211929
5.1512e-06,10,17,43.2,44,,5.1512e-06,0.0021196
5.1520e-06,10,15,43.2,44,,5.1520e-06,0.00212007
5.1528e-06,10,15,43.2,44,,5.1528e-06,0.00212038
5.1536e-06,-10,16,44,44.8,,5.1536e-06,0.00212007
5.1544e-06,-10,16,44,44,,5.1544e-06,0.0021196
5.1552e-06,-10,17,44,44.8,,5.1552e-06,0.00211929
5.1560e-06,10,15,44,44.8,,5.1560e-06,0.0021196
5.1568e-06,10,16,44,43.2,,5.1568e-06,0.00212007
5.1576e-06,10,16,44,44.8,,5.1576e-06,0.00212038
5.1584e-06,30,17,44,44.8,,5.1584e-06,0.00212148
5.1592e-06,30,16,44,44.8,,5.1592e-06,0.00212241
5.1600e-06,10,15,43.2,44.8,,5.1600e-06,0.00212288
5.1608e-06,-10,17,43.2,44,,5.1608e-06,0.00212241
5.1616e-06,10,16,43.2,43.2,,5.1616e-06,0.00212288
5.1624e-06,-10,16,44,44,,5.1624e-06,0.00212241
5.1632e-06,10,16,43.2,43.2,,5.1632e-06,0.00212288
5.1640e-06,10,16,43.2,44.8,,5.1640e-06,0.0021232
5.1648e-06,10,16,44,44,,5.1648e-06,0.00212351
5.1656e-06,30,15,44,43.2,,5.1656e-06,0.0021246
5.1664e-06,10,15,44,44,,5.1664e-06,0.00212491
5.1672e-06,30,15,44,44.8,,5.1672e-06,0.00212601
5.1680e-06,10,15,44,44.8,,5.1680e-06,0.00212632
5.1688e-06,10,16,43.2,44,,5.1688e-06,0.00212663
5.1696e-06,-10,16,43.2,44,,5.1696e-06,0.00212632
5.1704e-06,10,16,44,44.8,,5.1704e-06,0.00212663
5.1712e-06,10,15,44,44.8,,5.1712e-06,0.0021271
5.1720e-06,10,16,43.2,44,,5.1720e-06,0.00212741
5.1728e-06,10,16,44,44,,5.1728e-06,0.00212773
5.1736e-06,10,15,44,44.8,,5.1736e-06,0.00212804
5.1744e-06,30,16,44,44.8,,5.1744e-06,0.00212913
5.1752e-06,10,15,44,44.8,,5.1752e-06,0.00212945
5.1760e-06,-10,16,44,44.8,,5.1760e-06,0.00212913
5.1768e-06,10,15,44,44,,5.1768e-06,0.00212945
5.1776e-06,10,16,44,44,,5.1776e-06,0.00212991
5.1784e-06,10,16,44.8,44,,5.1784e-06,0.00213023
5.1792e-06,10,15,44,44,,5.1792e-06,0.00213054
5.1800e-06,10,16,44,44.8,,5.1800e-06,0.00213085
5.1808e-06,10,16,43.2,44,,5.1808e-06,0.00213132
5.1816e-06,10,16,44,44.8,,5.1816e-06,0.00213163
5.1824e-06,10,16,44,43.2,,5.1824e-06,0.00213195
5.1832e-06,10,16,43.2,44,,5.1832e-06,0.00213226
5.1840e-06,10,16,43.2,44,,5.1840e-06,0.00213273
5.1848e-06,10,15,43.2,44.8,,5.1848e-06,0.00213304
5.1856e-06,10,16,44,44,,5.1856e-06,0.00213335
5.1864e-06,-10,16,43.2,45.6,,5.1864e-06,0.00213304
5.1872e-06,10,16,43.2,44.8,,5.1872e-06,0.00213335
5.1880e-06,-10,15,44,44.8,,5.1880e-06,0.00213304
5.1888e-06,10,15,44.8,44,,5.1888e-06,0.00213335
5.1896e-06,10,16,44,44.8,,5.1896e-06,0.00213366
5.1904e-06,-10,15,44,44,,5.1904e-06,0.00213335
5.1912e-06,-10,15,44,44,,5.1912e-06,0.00213304
5.1920e-06,-10,16,44,44.8,,5.1920e-06,0.00213273
5.1928e-06,10,16,44,44.8,,5.1928e-06,0.00213304
5.1936e-06,10,16,44,44,,5.1936e-06,0.00213335
5.1944e-06,10,15,44,44.8,,5.1944e-06,0.00213366
5.1952e-06,-10,15,44,44,,5.1952e-06,0.00213335
5.1960e-06,30,16,44,44,,5.1960e-06,0.00213445
5.1968e-06,30,16,44.8,44,,5.1968e-06,0.00213554
5.1976e-06,-10,16,44,43.2,,5.1976e-06,0.00213507
5.1984e-06,-10,16,44,44.8,,5.1984e-06,0.00213476
5.1992e-06,10,15,44.8,44.8,,5.1992e-06,0.00213507
5.2000e-06,10,15,43.2,44,,5.2000e-06,0.00213554
5.2008e-06,-10,15,44,44.8,,5.2008e-06,0.00213507
5.2016e-06,10,16,44.8,44,,5.2016e-06,0.00213554
5.2024e-06,10,16,44,44,,5.2024e-06,0.00213585
5.2032e-06,10,17,44,43.2,,5.2032e-06,0.00213616
5.2040e-06,50,17,44,44,,5.2040e-06,0.00213788
5.2048e-06,10,16,44.8,44,,5.2048e-06,0.00213835
5.2056e-06,10,16,43.2,44,,5.2056e-06,0.00213866
5.2064e-06,10,15,44,44.8,,5.2064e-06,0.00213898
5.2072e-06,10,16,44.8,44.8,,5.2072e-06,0.00213945
5.2080e-06,30,15,44,44.8,,5.2080e-06,0.00214038
5.2088e-06,10,15,43.2,44.8,,5.2088e-06,0.0021407
5.2096e-06,10,16,44,44,,5.2096e-06,0.00214116
5.2104e-06,10,16,44,44.8,,5.2104e-06,0.00214148
5.2112e-06,10,16,44.8,44.8,,5.2112e-06,0.00214179
5.2120e-06,10,16,43.2,44,,5.2120e-06,0.00214226
5.2128e-06,10,16,44,45.6,,5.2128e-06,0.00214257
5.2136e-06,10,16,43.2,44.8,,5.2136e-06,0.00214288
5.2144e-06,10,16,43.2,44.8,,5.2144e-06,0.0021432
5.2152e-06,30,16,44,44.8,,5.2152e-06,0.00214429
5.2160e-06,10,16,44,44.8,,5.2160e-06,0.0021446
5.2168e-06,10,15,44,44.8,,5.2168e-06,0.00214491
5.2176e-06,10,15,44,44.8,,5.2176e-06,0.00214538
5.2184e-06,10,15,44,44.8,,5.2184e-06,0.0021457
5.2192e-06,10,15,44.8,44,,5.2192e-06,0.00214601
5.2200e-06,10,15,44,44.8,,5.2200e-06,0.00214632
5.2208e-06,-10,16,44,44,,5.2208e-06,0.00214601
5.2216e-06,10,15,44,44.8,,5.2216e-06,0.00214632
5.2224e-06,10,16,44,44.8,,5.2224e-06,0.00214679
5.2232e-06,10,16,44,44.8,,5.2232e-06,0.0021471
5.2240e-06,10,16,44,44,,5.2240e-06,0.00214741
5.2248e-06,10,15,44,45.6,,5.2248e-06,0.00214788
5.2256e-06,10,17,44,45.6,,5.2256e-06,0.0021482
5.2264e-06,10,17,44,44.8,,5.2264e-06,0.00214851
5.2272e-06,10,17,44.8,44.8,,5.2272e-06,0.00214882
5.2280e-06,10,16,44,45.6,,5.2280e-06,0.00214929
5.2288e-06,30,16,43.2,44.8,,5.2288e-06,0.00215023
5.2296e-06,10,16,44.8,44.8,,5.2296e-06,0.00215054
5.2304e-06,30,16,44,44.8,,5.2304e-06,0.00215163
5.2312e-06,10,16,44.8,45.6,,5.2312e-06,0.0021521
5.2320e-06,-10,15,44,44.8,,5.2320e-06,0.00215163
5.2328e-06,10,16,45.6,44.8,,5.2328e-06,0.0021521
5.2336e-06,10,15,44,44.8,,5.2336e-06,0.00215241
5.2344e-06,10,16,44.8,44,,5.2344e-06,0.00215273
5.2352e-06,10,15,44.8,44,,5.2352e-06,0.00215304
5.2360e-06,10,16,44,44.8,,5.2360e-06,0.00215351
5.2368e-06,-10,16,44.8,44.8,,5.2368e-06,0.00215304
5.2376e-06,10,16,44,44.8,,5.2376e-06,0.00215351
5.2384e-06,10,15,44,44,,5.2384e-06,0.00215382
5.2392e-06,10,15,44.8,45.6,,5.2392e-06,0.00215413
5.2400e-06,10,16,44,44.8,,5.2400e-06,0.00215445
5.2408e-06,10,15,44.8,45.6,,5.2408e-06,0.00215491
5.2416e-06,10,15,44,44,,5.2416e-06,0.00215523
5.2424e-06,10,17,43.2,44.8,,5.2424e-06,0.00215554
5.2432e-06,10,16,44,44.8,,5.2432e-06,0.00215585
5.2440e-06,10,16,44.8,44.8,,5.2440e-06,0.00215632
5.2448e-06,10,15,44.8,44.8,,5.2448e-06,0.00215663
5.2456e-06,10,15,44,44.8,,5.2456e-06,0.00215695
5.2464e-06,10,17,44.8,44.8,,5.2464e-06,0.00215741
5.2472e-06,10,15,44,44.8,,5.2472e-06,0.00215773
5.2480e-06,10,15,44.8,44.8,,5.2480e-06,0.00215804
5.2488e-06,-10,15,44,44.8,,5.2488e-06,0.00215773
5.2496e-06,30,16,44,44,,5.2496e-06,0.00215882
5.2504e-06,30,16,44.8,44.8,,5.2504e-06,0.00215991
5.2512e-06,-10,15,44,44,,5.2512e-06,0.00215945
5.2520e-06,10,16,44.8,44.8,,5.2520e-06,0.00215991
5.2528e-06,-10,16,44.8,44.8,,5.2528e-06,0.00215945
5.2536e-06,10,16,44.8,44.8,,5.2536e-06,0.00215991
5.2544e-06,10,16,44,44.8,,5.2544e-06,0.00216023
5.2552e-06,-10,15,44,44,,5.2552e-06,0.00215991
5.2560e-06,-10,15,44.8,44.8,,5.2560e-06,0.00215945
5.2568e-06,10,16,44,44.8,,5.2568e-06,0.00215991
5.2576e-06,10,15,44.8,44,,5.2576e-06,0.00216023
5.2584e-06,10,15,44.8,45.6,,5.2584e-06,0.00216054
5.2592e-06,10,15,44.8,45.6,,5.2592e-06,0.00216085
5.2600e-06,10,16,44,45.6,,5.2600e-06,0.00216132
5.2608e-06,10,16,44.8,44.8,,5.2608e-06,0.00216163
5.2616e-06,10,15,44.8,44.8,,5.2616e-06,0.00216195
5.2624e-06,10,16,44,44.8,,5.2624e-06,0.00216241
5.2632e-06,30,15,44,44.8,,5.2632e-06,0.00216335
5.2640e-06,10,16,44,44.8,,5.2640e-06,0.00216382
5.2648e-06,30,16,44.8,44.8,,5.2648e-06,0.00216476
5.2656e-06,-10,15,44,45.6,,5.2656e-06,0.00216445
5.2664e-06,-10,15,44,45.6,,5.2664e-06,0.00216413
5.2672e-06,10,15,44,45.6,,5.2672e-06,0.00216445
5.2680e-06,10,15,44,45.6,,5.2680e-06,0.00216476
5.2688e-06,10,15,44.8,45.6,,5.2688e-06,0.00216523
5.2696e-06,-10,16,44,44.8,,5.2696e-06,0.00216476
5.2704e-06,10,15,44,45.6,,5.2704e-06,0.00216523
5.2712e-06,10,15,44.8,44.8,,5.2712e-06,0.00216554
5.2720e-06,30,16,44.8,44.8,,5.2720e-06,0.00216663
5.2728e-06,10,16,44.8,44.8,,5.2728e-06,0.00216695
5.2736e-06,-10,15,44.8,44.8,,5.2736e-06,0.00216663
5.2744e-06,10,16,44,45.6,,5.2744e-06,0.00216695
5.2752e-06,30,16,44.8,45.6,,5.2752e-06,0.00216804
5.2760e-06,10,16,44.8,44.8,,5.2760e-06,0.00216835
5.2768e-06,30,17,43.2,45.6,,5.2768e-06,0.00216945
5.2776e-06,10,16,44.8,44.8,,5.2776e-06,0.00216976
5.2784e-06,10,15,44.8,45.6,,5.2784e-06,0.00217023
5.2792e-06,10,16,44,45.6,,5.2792e-06,0.00217054
5.2800e-06,10,15,44.8,45.6,,5.2800e-06,0.00217085
5.2808e-06,10,15,44.8,44.8,,5.2808e-06,0.00217116
5.2816e-06,10,16,44.8,45.6,,5.2816e-06,0.00217163
5.2824e-06,30,16,44,45.6,,5.2824e-06,0.00217257
5.2832e-06,30,16,45.6,45.6,,5.2832e-06,0.00217366
5.2840e-06,10,16,45.6,45.6,,5.2840e-06,0.00217413
5.2848e-06,10,17,45.6,44.8,,5.2848e-06,0.00217445
5.2856e-06,30,17,44.8,44.8,,5.2856e-06,0.00217554
5.2864e-06,30,15,44.8,45.6,,5.2864e-06,0.00217663
5.2872e-06,-10,16,44.8,44.8,,5.2872e-06,0.00217632
5.2880e-06,10,15,44.8,44.8,,5.2880e-06,0.00217663
5.2888e-06,10,15,44,45.6,,5.2888e-06,0.00217695
5.2896e-06,10,15,44.8,46.4,,5.2896e-06,0.00217726
5.2904e-06,30,16,44.8,44.8,,5.2904e-06,0.00217835
5.2912e-06,10,16,44.8,44.8,,5.2912e-06,0.00217882
5.2920e-06,10,16,45.6,44.8,,5.2920e-06,0.00217913
5.2928e-06,30,15,44,45.6,,5.2928e-06,0.00218023
5.2936e-06,30,15,44.8,44.8,,5.2936e-06,0.00218132
5.2944e-06,10,16,44.8,45.6,,5.2944e-06,0.00218163
5.2952e-06,10,15,44,46.4,,5.2952e-06,0.00218195
5.2960e-06,10,16,44.8,45.6,,5.2960e-06,0.00218226
5.2968e-06,10,16,44.8,45.6,,5.2968e-06,0.00218273
5.2976e-06,30,16,44,46.4,,5.2976e-06,0.00218366
5.2984e-06,10,15,44.8,45.6,,5.2984e-06,0.00218413
5.2992e-06,10,16,44.8,45.6,,5.2992e-06,0.00218445
5.3000e-06,-10,16,44.8,44.8,,5.3000e-06,0.00218413
5.3008e-06,10,15,45.6,45.6,,5.3008e-06,0.00218445
5.3016e-06,10,16,44.8,44.8,,5.3016e-06,0.00218476
5.3024e-06,30,15,44.8,46.4,,5.3024e-06,0.00218585
5.3032e-06,10,16,45.6,45.6,,5.3032e-06,0.00218632
5.3040e-06,10,15,44,45.6,,5.3040e-06,0.00218663
5.3048e-06,-10,16,44.8,45.6,,5.3048e-06,0.00218632
5.3056e-06,-10,16,45.6,45.6,,5.3056e-06,0.00218585
5.3064e-06,-10,15,44.8,45.6,,5.3064e-06,0.00218554
5.3072e-06,10,16,44.8,45.6,,5.3072e-06,0.00218585
5.3080e-06,-10,16,44.8,45.6,,5.3080e-06,0.00218554
5.3088e-06,10,16,44.8,44.8,,5.3088e-06,0.00218585
5.3096e-06,30,15,45.6,45.6,,5.3096e-06,0.00218695
5.3104e-06,10,16,44.8,45.6,,5.3104e-06,0.00218741
5.3112e-06,10,16,44.8,45.6,,5.3112e-06,0.00218773
5.3120e-06,-10,17,44.8,45.6,,5.3120e-06,0.00218741
5.3128e-06,10,16,45.6,44.8,,5.3128e-06,0.00218773
5.3136e-06,30,16,44.8,45.6,,5.3136e-06,0.00218882
5.3144e-06,10,16,45.6,44.8,,5.3144e-06,0.00218913
5.3152e-06,10,16,45.6,46.4,,5.3152e-06,0.00218945
5.3160e-06,10,16,45.6,45.6,,5.3160e-06,0.00218991
5.3168e-06,10,16,44.8,44.8,,5.3168e-06,0.00219023
5.3176e-06,10,15,44,45.6,,5.3176e-06,0.00219054
5.3184e-06,-10,16,44,45.6,,5.3184e-06,0.00219023
5.3192e-06,10,16,44,46.4,,5.3192e-06,0.00219054
5.3200e-06,10,16,45.6,44.8,,5.3200e-06,0.00219101
5.3208e-06,10,16,44.8,45.6,,5.3208e-06,0.00219132
5.3216e-06,10,16,45.6,46.4,,5.3216e-06,0.00219163
5.3224e-06,10,16,45.6,45.6,,5.3224e-06,0.0021921
5.3232e-06,30,15,44.8,46.4,,5.3232e-06,0.00219304
5.3240e-06,10,16,44.8,45.6,,5.3240e-06,0.00219351
5.3248e-06,10,16,44.8,45.6,,5.3248e-06,0.00219382
5.3256e-06,10,15,44,46.4,,5.3256e-06,0.00219413
5.3264e-06,10,16,44.8,45.6,,5.3264e-06,0.0021946
5.3272e-06,10,16,45.6,46.4,,5.3272e-06,0.00219491
5.3280e-06,-10,17,45.6,47.2,,5.3280e-06,0.0021946
5.3288e-06,10,16,45.6,44.8,,5.3288e-06,0.00219491
5.3296e-06,10,15,44.8,44.8,,5.3296e-06,0.00219523
5.3304e-06,10,16,44.8,45.6,,5.3304e-06,0.0021957
5.3312e-06,30,16,44.8,46.4,,5.3312e-06,0.00219663
5.3320e-06,30,16,44.8,45.6,,5.3320e-06,0.00219773
5.3328e-06,-10,16,44.8,45.6,,5.3328e-06,0.00219741
5.3336e-06,10,16,44.8,45.6,,5.3336e-06,0.00219773
5.3344e-06,10,16,44,46.4,,5.3344e-06,0.0021982
5.3352e-06,10,15,44.8,46.4,,5.3352e-06,0.00219851
5.3360e-06,10,15,45.6,46.4,,5.3360e-06,0.00219882
5.3368e-06,10,16,44.8,46.4,,5.3368e-06,0.00219913
5.3376e-06,10,16,44.8,47.2,,5.3376e-06,0.0021996
5.3384e-06,10,15,44.8,46.4,,5.3384e-06,0.00219991
5.3392e-06,-10,15,45.6,46.4,,5.3392e-06,0.0021996
5.3400e-06,-10,16,44.8,47.2,,5.3400e-06,0.00219913
5.3408e-06,10,16,44.8,46.4,,5.3408e-06,0.0021996
5.3416e-06,10,15,44,46.4,,5.3416e-06,0.00219991
5.3424e-06,10,16,45.6,46.4,,5.3424e-06,0.00220023
5.3432e-06,10,16,44.8,45.6,,5.3432e-06,0.0022007
5.3440e-06,-10,16,44.8,45.6,,5.3440e-06,0.00220023
5.3448e-06,-10,16,44.8,45.6,,5.3448e-06,0.00219991
5.3456e-06,10,16,45.6,46.4,,5.3456e-06,0.00220023
5.3464e-06,10,15,44.8,45.6,,5.3464e-06,0.0022007
5.3472e-06,10,16,45.6,47.2,,5.3472e-06,0.00220101
5.3480e-06,-10,16,44.8,46.4,,5.3480e-06,0.0022007
5.3488e-06,10,16,44.8,46.4,,5.3488e-06,0.00220101
5.3496e-06,-10,16,45.6,46.4,,5.3496e-06,0.0022007
5.3504e-06,-10,16,44,45.6,,5.3504e-06,0.00220023
5.3512e-06,10,14,45.6,45.6,,5.3512e-06,0.0022007
